company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,departure_delay_minutes,arrival_delay_minutes,ground_time_ratio,ground_time_buffer,ground_time_pressure,ground_time_risk,aircraft_size_complexity,carrier_complexity,total_pax,lap_child_count,is_child,basic_economy_ind,is_stroller_user,load_factor,children_complexity,stroller_complexity,basic_economy_complexity,special_service_count,special_service_complexity,Hot Transfer,Origin,Transfer,total_bags,transfer_ratio,baggage_complexity,transfer_bag_complexity,historical_difficulty,difficulty_score,daily_rank,daily_flight_count,daily_percentile,difficulty_classification
YX,3421,2025-08-14,ORD,ROC,2025-08-14 07:15:00+00:00,2025-08-14 10:17:00+00:00,2025-08-14 07:13:00+00:00,2025-08-14 10:06:00+00:00,76,ERJ-175,Express,764,775,34,-2.0,-11.0,22.470588235294116,730,0.044502617801047126,0,0.76,1.0,74,0,0.0,7,1,0.9736842105263158,0.0,0.013513513513513514,0.0945945945945946,18,0.24324324324324326,12,12,21,21,1.0,0.28378378378378377,2.0,1.0,13.750871792491942,407.0,560,72.67857142857143,Easy
YX,3685,2025-08-14,ORD,DTW,2025-08-14 07:20:00+00:00,2025-08-14 09:51:00+00:00,2025-08-14 07:11:00+00:00,2025-08-14 09:31:00+00:00,76,ERJ-175,Express,55,49,34,-9.0,-20.0,1.6176470588235294,21,0.6181818181818182,0,0.76,1.0,80,0,0.0,7,0,1.0526315789473684,0.0,0.0,0.0875,19,0.2375,10,10,40,40,1.0,0.5,2.0,1.0,13.741972182681733,408.0,560,72.85714285714285,Easy
G7,4395,2025-08-14,ORD,TVC,2025-08-14 18:15:00+00:00,2025-08-14 20:38:00+00:00,2025-08-14 19:41:00+00:00,2025-08-14 21:46:00+00:00,50,CRJ-550,Express,132,124,29,86.0,68.0,4.551724137931035,103,0.2196969696969697,0,0.5,1.0,51,1,0.0,1,0,1.02,0.0196078431372549,0.0,0.0196078431372549,29,0.5686274509803921,3,3,31,31,1.0,0.6078431372549019,2.0,1.5,13.705829783147106,409.0,560,73.03571428571428,Easy
OO,5125,2025-08-14,ORD,CMX,2025-08-14 11:38:00+00:00,2025-08-14 14:18:00+00:00,2025-08-14 11:35:00+00:00,2025-08-14 14:01:00+00:00,50,CRJ-200,Express,43,46,29,-3.0,-17.0,1.4827586206896552,14,0.6744186046511628,0,0.5,1.0,56,0,0.0,5,0,1.12,0.0,0.0,0.08928571428571429,26,0.4642857142857143,2,24,27,27,1.0,0.48214285714285715,2.0,1.0,13.687144530972335,410.0,560,73.21428571428571,Easy
YX,3571,2025-08-14,ORD,IND,2025-08-14 13:05:00+00:00,2025-08-14 15:18:00+00:00,2025-08-14 13:04:00+00:00,2025-08-14 14:58:00+00:00,76,ERJ-175,Express,60,58,34,-1.0,-20.0,1.7647058823529411,26,0.5666666666666667,0,0.76,1.0,73,0,0.0,3,1,0.9605263157894737,0.0,0.0136986301369863,0.0410958904109589,27,0.3698630136986301,1,18,35,35,1.0,0.4794520547945205,2.0,1.0,13.641520762387527,411.0,560,73.39285714285714,Easy
OO,4778,2025-08-14,ORD,FAR,2025-08-14 08:45:00+00:00,2025-08-14 10:57:00+00:00,2025-08-14 08:42:00+00:00,2025-08-14 10:40:00+00:00,50,CRJ-200,Express,72,74,29,-3.0,-17.0,2.4827586206896552,43,0.4027777777777778,0,0.5,1.0,54,0,0.0,7,0,1.08,0.0,0.0,0.12962962962962962,16,0.2962962962962963,3,13,25,25,1.0,0.46296296296296297,2.0,1.0,13.61607544776055,412.0,560,73.57142857142858,Easy
OO,5521,2025-08-14,ORD,ATW,2025-08-14 15:35:00+00:00,2025-08-14 16:48:00+00:00,2025-08-14 15:41:00+00:00,2025-08-14 16:53:00+00:00,50,CRJ-200,Express,73,66,29,6.0,5.0,2.5172413793103448,44,0.3972602739726028,0,0.5,1.0,52,1,0.0,3,0,1.04,0.019230769230769232,0.0,0.057692307692307696,26,0.5,4,30,13,13,1.0,0.25,2.0,1.2,13.610552434061068,413.0,560,73.75,Easy
OO,5376,2025-08-14,ORD,LEX,2025-08-14 14:30:00+00:00,2025-08-14 17:01:00+00:00,2025-08-14 14:33:00+00:00,2025-08-14 17:01:00+00:00,70,ERJ-175,Express,77,83,34,3.0,0.0,2.264705882352941,43,0.4415584415584416,0,0.7,1.0,68,0,0.0,4,0,0.9714285714285714,0.0,0.0,0.058823529411764705,39,0.5735294117647058,0,11,47,47,1.0,0.6911764705882353,2.0,1.2,13.60903568848159,414.0,560,73.92857142857143,Easy
G7,4476,2025-08-14,ORD,CAE,2025-08-14 13:55:00+00:00,2025-08-14 17:00:00+00:00,2025-08-14 13:53:00+00:00,2025-08-14 17:10:00+00:00,50,CRJ-550,Express,133,154,29,-2.0,10.0,4.586206896551724,104,0.21804511278195488,0,0.5,1.0,54,1,0.0,4,0,1.08,0.018518518518518517,0.0,0.07407407407407407,20,0.37037037037037035,5,32,9,9,1.0,0.16666666666666666,2.0,1.0,13.59713797012964,415.0,560,74.10714285714286,Easy
G7,4574,2025-08-14,ORD,YOW,2025-08-14 10:56:00+00:00,2025-08-14 14:04:00+00:00,2025-08-14 10:56:00+00:00,2025-08-14 14:05:00+00:00,50,CRJ-550,Express,64,63,37,0.0,1.0,1.7297297297297298,27,0.578125,0,0.5,1.0,50,0,0.0,1,1,1.0,0.0,0.02,0.02,24,0.48,0,2,32,32,1.0,0.64,2.0,1.0,13.594051274134339,416.0,560,74.28571428571429,Easy
OO,5984,2025-08-14,ORD,BIL,2025-08-14 09:20:00+00:00,2025-08-14 11:36:00+00:00,2025-08-14 09:11:00+00:00,2025-08-14 11:39:00+00:00,76,ERJ-175,Express,83,76,34,-9.0,3.0,2.4411764705882355,49,0.40963855421686746,0,0.76,1.0,75,0,0.0,10,0,0.9868421052631579,0.0,0.0,0.13333333333333333,24,0.32,1,24,15,15,1.0,0.2,2.0,1.0,13.59013877941334,417.0,560,74.46428571428572,Easy
G7,4436,2025-08-14,ORD,SGF,2025-08-14 12:45:00+00:00,2025-08-14 14:31:00+00:00,2025-08-14 13:18:00+00:00,2025-08-14 14:49:00+00:00,50,CRJ-550,Express,49,84,33,33.0,18.0,1.4848484848484849,16,0.673469387755102,0,0.5,1.0,50,0,0.0,7,0,1.0,0.0,0.0,0.14,23,0.46,6,6,21,21,1.0,0.42,2.0,1.5,13.588499767733108,418.0,560,74.64285714285714,Easy
OO,5748,2025-08-14,ORD,YWG,2025-08-14 13:02:00+00:00,2025-08-14 15:31:00+00:00,2025-08-14 13:02:00+00:00,2025-08-14 15:06:00+00:00,70,ERJ-175,Express,47,61,42,0.0,-25.0,1.119047619047619,5,0.8936170212765957,5,0.7,1.0,72,0,0.0,5,0,1.0285714285714285,0.0,0.0,0.06944444444444445,36,0.5,16,23,27,27,1.0,0.375,2.0,1.0,13.567059268464277,419.0,560,74.82142857142857,Easy
G7,4552,2025-08-14,ORD,DAY,2025-08-14 21:30:00+00:00,2025-08-14 23:58:00+00:00,2025-08-14 21:25:00+00:00,2025-08-14 23:32:00+00:00,50,CRJ-550,Express,65,64,29,-5.0,-26.0,2.2413793103448274,36,0.4461538461538462,0,0.5,1.0,49,0,0.0,8,0,0.98,0.0,0.0,0.16326530612244897,19,0.3877551020408163,0,3,19,19,1.0,0.3877551020408163,2.0,1.0,13.5583517610667,420.0,560,75.0,Easy
OO,5136,2025-08-14,ORD,DEC,2025-08-14 07:45:00+00:00,2025-08-14 08:48:00+00:00,2025-08-14 07:35:00+00:00,2025-08-14 08:45:00+00:00,50,CRJ-200,Express,52,56,29,-10.0,-3.0,1.793103448275862,23,0.5576923076923077,0,0.5,1.0,4,0,0.0,0,0,0.08,0.0,0.0,0.0,17,4.25,0,0,2,2,1.0,0.5,2.0,1.0,13.547977851337595,421.0,560,75.17857142857143,Easy
OO,5272,2025-08-14,ORD,MSN,2025-08-14 10:35:00+00:00,2025-08-14 11:43:00+00:00,2025-08-14 10:31:00+00:00,2025-08-14 11:28:00+00:00,50,CRJ-550,Express,41,37,29,-4.0,-15.0,1.4137931034482758,12,0.7073170731707318,0,0.5,1.0,50,0,0.0,6,0,1.0,0.0,0.0,0.12,14,0.28,11,0,36,36,1.0,0.72,2.0,1.0,13.514006154492428,422.0,560,75.35714285714286,Easy
YX,3520,2025-08-14,ORD,CVG,2025-08-14 21:16:00+00:00,2025-08-14 23:46:00+00:00,2025-08-14 21:16:00+00:00,2025-08-14 23:47:00+00:00,76,ERJ-175,Express,162,191,34,0.0,1.0,4.764705882352941,128,0.20987654320987656,0,0.76,1.0,74,1,0.0,4,0,0.9736842105263158,0.013513513513513514,0.0,0.05405405405405406,13,0.17567567567567569,4,8,37,37,1.0,0.5,2.0,1.0,13.491890939012125,423.0,560,75.53571428571428,Easy
OO,5836,2025-08-14,ORD,TYS,2025-08-14 10:35:00+00:00,2025-08-14 13:21:00+00:00,2025-08-14 10:31:00+00:00,2025-08-14 13:02:00+00:00,50,CRJ-550,Express,45,44,29,-4.0,-19.0,1.5517241379310345,16,0.6444444444444445,0,0.5,1.0,47,2,0.0,1,0,0.94,0.0425531914893617,0.0,0.02127659574468085,17,0.3617021276595745,2,25,3,3,1.0,0.06382978723404255,2.0,1.0,13.480799212300804,424.0,560,75.71428571428571,Easy
OO,5124,2025-08-14,ORD,EAU,2025-08-14 21:07:00+00:00,2025-08-14 22:30:00+00:00,2025-08-14 21:11:00+00:00,2025-08-14 22:36:00+00:00,50,CRJ-200,Express,57,49,29,4.0,6.0,1.9655172413793103,28,0.5087719298245614,0,0.5,1.0,48,1,0.0,4,0,0.96,0.020833333333333332,0.0,0.08333333333333333,19,0.3958333333333333,4,21,13,13,1.0,0.2708333333333333,2.0,1.2,13.480583135188379,425.0,560,75.89285714285714,Easy
OO,5593,2025-08-14,ORD,MEM,2025-08-14 08:57:00+00:00,2025-08-14 11:02:00+00:00,2025-08-14 08:51:00+00:00,2025-08-14 10:51:00+00:00,76,ERJ-175,Express,753,739,34,-6.0,-11.0,22.147058823529413,719,0.04515272244355909,0,0.76,1.0,54,1,0.0,6,0,0.7105263157894737,0.018518518518518517,0.0,0.1111111111111111,35,0.6481481481481481,2,12,13,13,1.0,0.24074074074074073,2.0,1.0,13.478714864281072,426.0,560,76.07142857142857,Easy
OO,5360,2025-08-14,ORD,MBS,2025-08-14 13:55:00+00:00,2025-08-14 16:10:00+00:00,2025-08-14 13:52:00+00:00,2025-08-14 15:59:00+00:00,50,CRJ-550,Express,111,105,29,-3.0,-11.0,3.8275862068965516,82,0.26126126126126126,0,0.5,1.0,49,0,0.0,4,0,0.98,0.0,0.0,0.08163265306122448,40,0.8163265306122449,11,0,27,27,1.0,0.5510204081632653,2.0,1.0,13.4784072289237,427.0,560,76.25,Easy
OO,5963,2025-08-14,ORD,BDL,2025-08-14 14:09:00+00:00,2025-08-14 17:36:00+00:00,2025-08-14 14:22:00+00:00,2025-08-14 17:59:00+00:00,70,ERJ-175,Express,59,74,34,13.0,23.0,1.7352941176470589,25,0.576271186440678,0,0.7,1.0,74,1,0.0,3,0,1.0571428571428572,0.013513513513513514,0.0,0.04054054054054054,18,0.24324324324324326,4,18,24,24,1.0,0.32432432432432434,2.0,1.2,13.477977993180412,428.0,560,76.42857142857142,Easy
OO,5274,2025-08-14,ORD,SBN,2025-08-14 21:30:00+00:00,2025-08-14 23:30:00+00:00,2025-08-14 22:02:00+00:00,2025-08-14 23:42:00+00:00,50,CRJ-550,Express,185,244,29,32.0,12.0,6.379310344827586,156,0.15675675675675677,0,0.5,1.0,54,0,0.0,3,0,1.08,0.0,0.0,0.05555555555555555,39,0.7222222222222222,0,0,29,29,1.0,0.5370370370370371,2.0,1.5,13.46993273353118,429.0,560,76.60714285714286,Easy
G7,4390,2025-08-14,ORD,CHA,2025-08-14 14:09:00+00:00,2025-08-14 16:55:00+00:00,2025-08-14 14:47:00+00:00,2025-08-14 17:20:00+00:00,50,CRJ-550,Express,124,173,29,38.0,25.0,4.275862068965517,95,0.2338709677419355,0,0.5,1.0,54,1,0.0,1,0,1.08,0.018518518518518517,0.0,0.018518518518518517,16,0.2962962962962963,1,5,32,32,1.0,0.5925925925925926,2.0,1.5,13.448880636600208,430.0,560,76.78571428571429,Easy
G7,4463,2025-08-14,ORD,ABE,2025-08-14 18:35:00+00:00,2025-08-14 21:55:00+00:00,2025-08-14 19:30:00+00:00,2025-08-14 22:11:00+00:00,50,CRJ-550,Express,105,156,29,55.0,16.0,3.6206896551724137,76,0.2761904761904762,0,0.5,1.0,51,1,0.0,1,0,1.02,0.0196078431372549,0.0,0.0196078431372549,23,0.45098039215686275,0,6,29,29,1.0,0.5686274509803921,2.0,1.5,13.443690720166984,431.0,560,76.96428571428572,Easy
OO,5610,2025-08-14,ORD,CHO,2025-08-14 18:06:00+00:00,2025-08-14 21:12:00+00:00,2025-08-14 18:02:00+00:00,2025-08-14 20:49:00+00:00,50,CRJ-550,Express,75,71,29,-4.0,-23.0,2.586206896551724,46,0.38666666666666666,0,0.5,1.0,48,0,0.0,1,1,0.96,0.0,0.020833333333333332,0.020833333333333332,19,0.3958333333333333,0,4,35,35,1.0,0.7291666666666666,2.0,1.0,13.398478053721302,432.0,560,77.14285714285715,Easy
YX,3440,2025-08-14,ORD,YYZ,2025-08-14 07:04:00+00:00,2025-08-14 09:58:00+00:00,2025-08-14 06:58:00+00:00,2025-08-14 09:37:00+00:00,76,ERJ-175,Express,539,546,42,-6.0,-21.0,12.833333333333334,497,0.07792207792207792,0,0.76,1.0,80,0,0.0,7,0,1.0526315789473684,0.0,0.0,0.0875,24,0.3,5,31,23,23,1.0,0.2875,2.0,1.0,13.390293749443675,433.0,560,77.32142857142857,Easy
OO,5037,2025-08-14,ORD,LAF,2025-08-14 12:14:00+00:00,2025-08-14 14:12:00+00:00,2025-08-14 12:15:00+00:00,2025-08-14 13:59:00+00:00,50,CRJ-200,Express,41,45,29,1.0,-13.0,1.4137931034482758,12,0.7073170731707318,0,0.5,1.0,12,0,0.0,1,0,0.24,0.0,0.0,0.08333333333333333,24,2.0,4,11,19,19,1.0,1.5833333333333333,2.0,1.2,13.371323261018784,434.0,560,77.5,Easy
OO,4638,2025-08-14,ORD,COS,2025-08-14 19:40:00+00:00,2025-08-14 21:44:00+00:00,2025-08-14 19:38:00+00:00,2025-08-14 21:19:00+00:00,76,ERJ-175,Express,65,61,34,-2.0,-25.0,1.911764705882353,31,0.5230769230769231,0,0.76,1.0,72,0,0.0,6,0,0.9473684210526315,0.0,0.0,0.08333333333333333,33,0.4583333333333333,3,18,31,31,1.0,0.4305555555555556,2.0,1.0,13.369378085148309,435.0,560,77.67857142857143,Easy
OO,5999,2025-08-14,ORD,OKC,2025-08-14 13:20:00+00:00,2025-08-14 15:49:00+00:00,2025-08-14 13:15:00+00:00,2025-08-14 15:20:00+00:00,70,ERJ-175,Express,47,49,34,-5.0,-29.0,1.3823529411764706,13,0.723404255319149,0,0.7,1.0,58,1,0.0,6,0,0.8285714285714286,0.017241379310344827,0.0,0.10344827586206896,9,0.15517241379310345,0,13,25,25,1.0,0.43103448275862066,2.0,1.0,13.334470738914428,436.0,560,77.85714285714286,Easy
OO,5538,2025-08-14,ORD,HSV,2025-08-14 18:25:00+00:00,2025-08-14 20:14:00+00:00,2025-08-14 18:23:00+00:00,2025-08-14 20:18:00+00:00,50,CRJ-550,Express,76,85,29,-2.0,4.0,2.6206896551724137,47,0.3815789473684211,0,0.5,1.0,45,0,0.0,8,0,0.9,0.0,0.0,0.17777777777777778,21,0.4666666666666667,0,8,14,14,1.0,0.3111111111111111,2.0,1.0,13.312066358182062,437.0,560,78.03571428571429,Easy
YX,3663,2025-08-14,ORD,BGR,2025-08-14 18:10:00+00:00,2025-08-14 21:59:00+00:00,2025-08-14 18:22:00+00:00,2025-08-14 22:02:00+00:00,70,ERJ-170,Express,65,60,34,12.0,3.0,1.911764705882353,31,0.5230769230769231,0,0.7,1.0,68,0,0.0,6,0,0.9714285714285714,0.0,0.0,0.08823529411764706,23,0.3382352941176471,2,1,35,35,1.0,0.5147058823529411,2.0,1.2,13.301687467438173,438.0,560,78.21428571428571,Easy
OO,5414,2025-08-14,ORD,MEM,2025-08-14 15:37:00+00:00,2025-08-14 17:38:00+00:00,2025-08-14 15:35:00+00:00,2025-08-14 17:17:00+00:00,76,ERJ-175,Express,45,44,34,-2.0,-21.0,1.3235294117647058,11,0.7555555555555555,0,0.76,1.0,81,0,0.0,4,0,1.0657894736842106,0.0,0.0,0.04938271604938271,17,0.20987654320987653,5,22,40,40,1.0,0.49382716049382713,2.0,1.0,13.280949856493038,439.0,560,78.39285714285714,Easy
G7,4474,2025-08-14,ORD,AVL,2025-08-14 07:25:00+00:00,2025-08-14 10:21:00+00:00,2025-08-14 07:15:00+00:00,2025-08-14 10:12:00+00:00,50,CRJ-550,Express,667,646,29,-10.0,-9.0,23.0,638,0.043478260869565216,0,0.5,1.0,43,0,0.0,7,0,0.86,0.0,0.0,0.16279069767441862,14,0.32558139534883723,2,12,31,31,1.0,0.7209302325581395,2.0,1.0,13.262953089545249,440.0,560,78.57142857142857,Easy
YX,3604,2025-08-14,ORD,CMH,2025-08-14 19:35:00+00:00,2025-08-14 22:08:00+00:00,2025-08-14 19:48:00+00:00,2025-08-14 22:02:00+00:00,76,ERJ-175,Express,49,45,39,13.0,-6.0,1.2564102564102564,10,0.7959183673469388,0,0.76,1.0,80,0,0.0,3,0,1.0526315789473684,0.0,0.0,0.0375,24,0.3,3,8,41,41,1.0,0.5125,2.0,1.2,13.251636924886224,441.0,560,78.75,Easy
YX,3655,2025-08-14,ORD,PIT,2025-08-14 12:50:00+00:00,2025-08-14 15:28:00+00:00,2025-08-14 12:51:00+00:00,2025-08-14 15:26:00+00:00,76,ERJ-175,Express,45,44,34,1.0,-2.0,1.3235294117647058,11,0.7555555555555555,0,0.76,1.0,84,0,0.0,4,0,1.105263157894737,0.0,0.0,0.047619047619047616,26,0.30952380952380953,6,31,21,21,1.0,0.25,2.0,1.2,13.242745803273841,442.0,560,78.92857142857143,Easy
OO,5493,2025-08-14,ORD,ATW,2025-08-14 11:05:00+00:00,2025-08-14 12:18:00+00:00,2025-08-14 11:02:00+00:00,2025-08-14 12:22:00+00:00,50,CRJ-200,Express,104,81,29,-3.0,4.0,3.586206896551724,75,0.27884615384615385,0,0.5,1.0,50,0,0.0,6,0,1.0,0.0,0.0,0.12,18,0.36,0,14,26,26,1.0,0.52,2.0,1.0,13.236470795787165,443.0,560,79.10714285714285,Easy
G7,4186,2025-08-14,ORD,MLI,2025-08-14 20:20:00+00:00,2025-08-14 21:37:00+00:00,2025-08-14 20:40:00+00:00,2025-08-14 21:44:00+00:00,50,CRJ-550,Express,90,33,29,20.0,7.0,3.103448275862069,61,0.32222222222222224,0,0.5,1.0,46,0,0.0,3,0,0.92,0.0,0.0,0.06521739130434782,39,0.8478260869565217,0,3,31,31,1.0,0.6739130434782609,2.0,1.5,13.20837612646769,444.0,560,79.28571428571428,Easy
G7,4481,2025-08-14,ORD,GRR,2025-08-14 07:00:00+00:00,2025-08-14 09:07:00+00:00,2025-08-14 06:51:00+00:00,2025-08-14 08:52:00+00:00,50,CRJ-550,Express,1091,956,29,-9.0,-15.0,37.62068965517241,1062,0.026581118240146657,0,0.5,1.0,42,0,0.0,5,0,0.84,0.0,0.0,0.11904761904761904,17,0.40476190476190477,4,2,42,42,1.0,1.0,2.0,1.0,13.180732179493171,445.0,560,79.46428571428571,Easy
G7,4519,2025-08-14,ORD,SCE,2025-08-14 18:20:00+00:00,2025-08-14 21:24:00+00:00,2025-08-14 18:55:00+00:00,2025-08-14 21:49:00+00:00,50,CRJ-550,Express,75,33,29,35.0,25.0,2.586206896551724,46,0.38666666666666666,0,0.5,1.0,52,0,0.0,3,0,1.04,0.0,0.0,0.057692307692307696,18,0.34615384615384615,0,1,44,44,1.0,0.8461538461538461,2.0,1.5,13.176074693649575,446.0,560,79.64285714285714,Easy
OO,5915,2025-08-14,ORD,LNK,2025-08-14 16:50:00+00:00,2025-08-14 18:45:00+00:00,2025-08-14 16:50:00+00:00,2025-08-14 18:25:00+00:00,50,CRJ-200,Express,45,42,29,0.0,-20.0,1.5517241379310345,16,0.6444444444444445,0,0.5,1.0,41,0,0.0,4,0,0.82,0.0,0.0,0.0975609756097561,33,0.8048780487804879,1,12,29,29,1.0,0.7073170731707317,2.0,1.0,13.132736579778893,447.0,560,79.82142857142858,Easy
G7,4554,2025-08-14,ORD,GRB,2025-08-14 14:00:00+00:00,2025-08-14 15:11:00+00:00,2025-08-14 14:30:00+00:00,2025-08-14 15:55:00+00:00,50,CRJ-550,Express,45,36,29,30.0,44.0,1.5517241379310345,16,0.6444444444444445,0,0.5,1.0,53,0,0.0,3,0,1.06,0.0,0.0,0.05660377358490566,23,0.4339622641509434,7,1,32,32,1.0,0.6037735849056604,2.0,1.5,13.073650558661356,448.0,560,80.0,Easy
OO,5637,2025-08-14,ORD,GRB,2025-08-14 18:05:00+00:00,2025-08-14 19:18:00+00:00,2025-08-14 18:05:00+00:00,2025-08-14 19:00:00+00:00,50,CRJ-200,Express,371,120,29,0.0,-18.0,12.793103448275861,342,0.07816711590296496,0,0.5,1.0,43,0,0.0,6,0,0.86,0.0,0.0,0.13953488372093023,24,0.5581395348837209,7,19,23,23,1.0,0.5348837209302325,2.0,1.0,13.065429864232842,449.0,560,80.17857142857143,Easy
OO,5499,2025-08-14,ORD,SBN,2025-08-14 19:35:00+00:00,2025-08-14 21:35:00+00:00,2025-08-14 19:31:00+00:00,2025-08-14 21:15:00+00:00,50,CRJ-200,Express,149,138,29,-4.0,-20.0,5.137931034482759,120,0.19463087248322147,0,0.5,1.0,41,0,0.0,1,1,0.82,0.0,0.024390243902439025,0.024390243902439025,30,0.7317073170731707,3,10,20,20,1.0,0.4878048780487805,2.0,1.0,13.049077887788746,450.0,560,80.35714285714286,Easy
OO,5843,2025-08-14,ORD,ECP,2025-08-14 10:50:00+00:00,2025-08-14 13:23:00+00:00,2025-08-14 10:46:00+00:00,2025-08-14 13:16:00+00:00,76,ERJ-175,Express,55,62,34,-4.0,-7.0,1.6176470588235294,21,0.6181818181818182,0,0.76,1.0,74,1,0.0,4,0,0.9736842105263158,0.013513513513513514,0.0,0.05405405405405406,19,0.25675675675675674,5,43,7,7,1.0,0.0945945945945946,2.0,1.0,13.041282858976807,451.0,560,80.53571428571429,Easy
G7,4600,2025-08-14,ORD,XNA,2025-08-14 15:43:00+00:00,2025-08-14 17:37:00+00:00,2025-08-14 15:38:00+00:00,2025-08-14 17:19:00+00:00,50,CRJ-550,Express,54,81,29,-5.0,-18.0,1.8620689655172413,25,0.5370370370370371,0,0.5,1.0,53,0,0.0,1,1,1.06,0.0,0.018867924528301886,0.018867924528301886,19,0.3584905660377358,3,3,15,15,1.0,0.2830188679245283,2.0,1.0,13.020124950869954,452.0,560,80.71428571428572,Easy
G7,4391,2025-08-14,ORD,SGF,2025-08-14 20:06:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 20:15:00+00:00,2025-08-14 22:06:00+00:00,50,CRJ-550,Express,71,76,29,9.0,6.0,2.4482758620689653,42,0.4084507042253521,0,0.5,1.0,54,0,0.0,4,0,1.08,0.0,0.0,0.07407407407407407,19,0.35185185185185186,0,3,25,25,1.0,0.46296296296296297,2.0,1.2,12.985182575160515,453.0,560,80.89285714285714,Easy
G7,4380,2025-08-14,ORD,SYR,2025-08-14 07:05:00+00:00,2025-08-14 10:09:00+00:00,2025-08-14 09:22:00+00:00,2025-08-14 12:13:00+00:00,50,CRJ-550,Express,1142,1255,29,137.0,124.0,39.37931034482759,1113,0.025394045534150613,0,0.5,1.0,52,0,0.0,5,0,1.04,0.0,0.0,0.09615384615384616,10,0.19230769230769232,1,7,33,33,1.0,0.6346153846153846,2.0,1.5,12.98473561664457,454.0,560,81.07142857142857,Easy
OO,5262,2025-08-14,ORD,LNK,2025-08-14 12:45:00+00:00,2025-08-14 14:35:00+00:00,2025-08-14 12:37:00+00:00,2025-08-14 14:08:00+00:00,50,CRJ-200,Express,40,34,29,-8.0,-27.0,1.3793103448275863,11,0.725,0,0.5,1.0,36,0,0.0,1,1,0.72,0.0,0.027777777777777776,0.027777777777777776,28,0.7777777777777778,4,13,18,18,1.0,0.5,2.0,1.0,12.959784257046003,455.0,560,81.25,Easy
G7,4406,2025-08-14,ORD,TVC,2025-08-14 09:25:00+00:00,2025-08-14 11:54:00+00:00,2025-08-14 09:16:00+00:00,2025-08-14 11:29:00+00:00,50,CRJ-550,Express,93,53,29,-9.0,-25.0,3.206896551724138,64,0.3118279569892473,0,0.5,1.0,59,0,0.0,1,0,1.18,0.0,0.0,0.01694915254237288,21,0.3559322033898305,0,7,34,34,1.0,0.576271186440678,2.0,1.0,12.955964401104382,456.0,560,81.42857142857143,Easy
G7,4184,2025-08-14,ORD,DAY,2025-08-14 08:50:00+00:00,2025-08-14 11:14:00+00:00,2025-08-14 08:44:00+00:00,2025-08-14 11:11:00+00:00,50,CRJ-550,Express,57,58,29,-6.0,-3.0,1.9655172413793103,28,0.5087719298245614,0,0.5,1.0,50,0,0.0,6,0,1.0,0.0,0.0,0.12,18,0.36,10,4,16,16,1.0,0.32,2.0,1.0,12.949123252374012,457.0,560,81.60714285714286,Easy
G7,4416,2025-08-14,ORD,STL,2025-08-14 18:05:00+00:00,2025-08-14 19:31:00+00:00,2025-08-14 18:02:00+00:00,2025-08-14 19:29:00+00:00,50,CRJ-550,Express,316,297,29,-3.0,-2.0,10.89655172413793,287,0.09177215189873418,0,0.5,1.0,58,0,0.0,1,0,1.16,0.0,0.0,0.017241379310344827,29,0.5,1,2,28,28,1.0,0.4827586206896552,2.0,1.0,12.905755822718096,458.0,560,81.78571428571428,Easy
OO,5309,2025-08-14,ORD,FWA,2025-08-14 20:05:00+00:00,2025-08-14 22:21:00+00:00,2025-08-14 20:03:00+00:00,2025-08-14 21:58:00+00:00,50,CRJ-200,Express,75,87,29,-2.0,-23.0,2.586206896551724,46,0.38666666666666666,0,0.5,1.0,36,0,0.0,5,0,0.72,0.0,0.0,0.1388888888888889,23,0.6388888888888888,0,15,28,28,1.0,0.7777777777777778,2.0,1.0,12.9033382673847,459.0,560,81.96428571428571,Easy
OO,5353,2025-08-14,ORD,GRR,2025-08-14 09:05:00+00:00,2025-08-14 11:17:00+00:00,2025-08-14 09:08:00+00:00,2025-08-14 11:16:00+00:00,50,CRJ-550,Express,97,102,29,3.0,-1.0,3.3448275862068964,68,0.29896907216494845,0,0.5,1.0,47,0,0.0,5,0,0.94,0.0,0.0,0.10638297872340426,17,0.3617021276595745,4,4,29,29,1.0,0.6170212765957447,2.0,1.2,12.89923464147093,460.0,560,82.14285714285714,Easy
OO,5874,2025-08-14,ORD,PIA,2025-08-14 15:35:00+00:00,2025-08-14 16:43:00+00:00,2025-08-14 15:28:00+00:00,2025-08-14 16:34:00+00:00,50,CRJ-200,Express,66,42,29,-7.0,-9.0,2.2758620689655173,37,0.4393939393939394,0,0.5,1.0,44,0,0.0,4,0,0.88,0.0,0.0,0.09090909090909091,29,0.6590909090909091,5,12,25,25,1.0,0.5681818181818182,2.0,1.0,12.841520331689493,461.0,560,82.32142857142857,Easy
